Measurement outcome,Frequency
010111011000001,1
010111011001000,1
010111011001101,1
010111011110000,1
010111011110001,1
010111100000000,1
010111100000100,1
010111100000110,1
010111100100100,1
010111100101100,1
010111101000000,3
010111101000010,1
010111101000110,1
010111101001000,1
010111101011100,1
010111101100010,1
010111101100100,1
010111110000000,1
010111110000100,1
010111110100000,1
010111110101001,1
010111111000101,1
010111111101000,1
010111111110000,1
011000000000000,9
011000000000001,1
011000000000010,3
011000000000100,3
011000000000110,2
011000000000111,1
011000000001000,2
011000000001010,1
011000000010000,3
011000000010001,1
011000000011110,1
011000000100000,1
011000000100100,1
011000000111000,2
011000001000000,3
011000001000100,1
011000001000101,1
011000001001000,1
011000001001001,1
011000001001010,1
011000001010000,1
011000001010100,1
011000001010111,1
011000001100100,2
011000001101000,2
011000001101101,1
011000001111000,1
011000010000000,3
011000010001000,1
011000010001001,1
011000010001100,1
011000010010011,1
011000010011001,1
011000010011100,1
011000010100000,1
011000010110100,2
011000010111000,1
011000011000000,1
011000011000001,1
011000011000100,1
011000011001000,1
011000011001001,1
011000011011000,1
011000011011100,3
011000011100000,2
011000100000000,2
011000100000101,1
011000100011000,1
011000100110000,1
011000100110100,1
011000101000000,1
011000101011010,1
011000101100000,1
011000110000000,1
011000110000100,2
011000110010011,1
011000110100100,1
011000110111000,1
011000111010000,1
011001000000000,3
011001000000001,2
011001000000010,1
011001000001000,2
011001000010000,1
011001000011000,1
011001000100000,1
011001000100010,1
011001000100100,1
011001000101100,1
011001001000000,2
011001001001100,1
011001001010000,1
011001010000100,1
011001010011011,1
011001010110000,1
011001011000000,2
011001011000001,1
011001100000000,2
011001100010000,1
011001100010100,1
011001100101000,2
011001100110110,1
011001101000100,1
011001101011000,1
011001110000000,1
011001110001010,1
011001110010100,2
011001110110101,1
011001110110110,1
011001110111000,1
011001111101000,1
011010000000000,3
011010000000100,2
011010000000110,1
011010000001100,1
011010000001101,1
011010000010000,1
011010000011100,1
011010000011111,1
011010000101011,1
011010000111100,1
011010001000100,1
011010001001100,1
011010001010100,1
011010001011000,1
011010001100000,2
011010001110000,1
011010001110100,1
011010010000000,2
011010010000001,1
011010010011000,3
011010010100010,1
011010010111000,1
011010010111001,1
011010011000000,1
011010011000101,1
011010011101000,1
011010100000010,1
011010100000100,1
011010100001000,1
011010100001101,1
011010100010000,1
011010100010100,1
011010100011000,1
011010101000100,1
011010101000101,1
011010101010000,2
011010101100000,1
011010101100010,1
011010110000000,2
011010110000101,1
011010110100000,3
011010111000100,1
011010111001101,1
011010111011000,1
011010111110110,1
011011000000000,4
011011000000010,1
011011000000110,1
011011000001100,1
011011000010000,1
011011000010011,1
011011000010100,1
011011000100000,1
011011000100100,2
011011000101100,1
011011001000000,1
011011001000100,1
011011001011000,1
011011001100000,3
011011001101000,1
011011001111000,1
011011010000000,2
011011010000100,3
011011010000101,1
011011010101000,1
011011010110000,1
011011011010010,1
011011011010100,1
011011011100000,1
011011011100100,1
011011011110100,1
011011100000100,1
011011100001100,1
011011100010010,1
011011100011010,1
011011100100000,1
011011100101000,1
011011101000000,1
011011101000010,1
011011101010000,2
011011110000000,2
011011110000100,2
011011110000110,1
011011111000000,2
011011111000001,1
011011111000100,1
011011111010000,1
011011111110000,1
011100000000000,9
011100000000001,4
011100000000010,4
011100000000100,3
011100000000110,1
011100000001000,1
011100000001110,1
011100000010000,4
011100000010001,2
011100000010100,4
011100000011000,1
011100000011001,1
011100000011010,1
011100000011100,1
011100000100000,3
011100000100010,2
011100000101000,2
011100000101100,1
011100000110000,2
011100000110100,1
011100000111101,1
011100001000000,3
011100001000001,1
011100001000010,1
011100001000011,1
011100001000100,1
011100001000110,1
011100001001000,2
011100001010000,3
011100001010100,1
011100001011100,1
011100001011110,2
011100001100000,1
011100001101000,1
011100001110100,1
011100010000000,2
011100010000100,4
011100010000110,2
011100010010000,1
011100010011000,1
011100010100000,1
011100010100100,2
011100011000000,2
011100011001001,1
011100011010000,1
011100011011001,1
011100011100010,1
011100011100100,1
011100011110000,1
011100011111000,1
011100100000000,2
011100100000001,1
011100100000100,1
011100100000110,1
011100100001000,1
011100100001010,1
011100100010000,2
011100100011100,1
011100100100100,1
011100100110000,1
011100101000000,2
011100101001000,1
011100101011000,2
011100101011101,1
011100110000000,4
011100110000001,1
011100110000011,1
011100110000100,1
011100110001000,1
011100110001001,1
011100110001100,1
011100110011100,1
011100110100000,1
011100110101000,1
011100110110100,1
011100111000000,1
011100111000001,1
011100111001000,1
011100111010000,1
011100111010010,1
011100111010110,1
011100111011000,1
011100111011100,1
011100111101100,1
011101000000000,1
011101000000001,2
011101000000100,1
011101000001110,1
011101000010000,1
011101000010010,1
011101000010100,1
011101000100000,1
011101000101100,1
011101000110010,1
011101001000000,1
011101001000001,1
011101001000100,1
011101001001000,2
011101001010000,2
011101001010100,1
011101001100001,2
011101001100010,1
011101001101000,1
011101001110000,1
011101010000001,1
011101010000100,3
011101010010000,1
011101010100000,1
011101010110000,2
011101010111000,1
011101011000000,2
011101011010000,1
011101011110000,1
011101100000000,3
011101100000100,1
011101100001000,1
011101100001001,1
011101100001011,1
011101100010000,3
011101100101000,1
011101100110000,1
011101101000110,1
011101101101010,1
011101101101101,1
011101101110000,1
011101110000000,1
011101110000010,1
011101110000101,1
011101110010000,2
011101110100000,1
011101110100010,1
011101110100100,1
011101110101100,1
011101111010000,2
011101111100110,1
011101111110001,1
011110000000000,5
011110000000011,1
011110000000100,2
011110000000111,1
011110000001100,2
011110000001110,1
011110000010000,1
011110000010010,1
011110000010100,1
011110000011000,1
011110000100000,3
011110000100010,1
011110000100100,2
011110000100110,2
011110000110000,1
011110001000000,1
011110001000001,1
011110001000100,3
011110001010000,4
011110001010001,1
011110001010011,1
011110001010100,1
011110001100010,1
011110001101000,2
011110001101101,1
011110010000000,1
011110010000010,1
011110010000011,1
011110010000100,3
011110010001000,1
011110010001010,1
011110010001100,1
011110010010000,1
011110010010100,1
011110010100001,1
011110010100010,1
011110010111100,1
011110011000000,1
011110011000100,2
011110011001000,1
011110011010000,1
011110011111101,1
011110100000000,4
011110100000101,2
011110100001000,2
011110100010000,2
011110100011100,1
011110100110000,1
011110100111110,1
011110101000100,1
011110101001000,1
011110101001001,1
011110101101100,1
011110101110000,1
011110101110010,1
011110101111000,1
011110110000000,2
011110110000010,1
011110110000100,2
011110110010000,1
011110110100011,1
011110110100100,1
011110111000100,1
011111000000000,2
011111000000010,1
011111000000100,1
011111000010000,1
011111000010001,1
011111000010100,1
011111000100001,2
011111000101000,1
011111000101001,1
011111000111001,1
011111001000000,2
011111001000010,1
011111001000100,1
011111001001110,1
011111001110001,1
011111010000100,3
011111010001000,1
011111010010000,1
011111010010100,1
011111010100000,1
011111010111000,1
011111011000010,1
011111011100100,2
011111011110100,1
011111100000000,7
011111100000100,1
011111100000101,1
011111100000111,1
011111100001000,1
011111100010010,1
011111100010100,1
011111100100110,1
011111100110000,1
011111100110100,1
011111100111000,1
011111100111001,1
011111101000100,1
011111101001001,1
011111101001101,1
011111101100000,1
011111101100101,1
011111101101100,1
011111110000001,2
011111110000010,1
011111110000110,1
011111110001000,1
011111110010000,1
011111110010010,1
011111110010100,1
011111110100000,1
011111110100010,1
011111110100100,2
011111110101000,1
011111110101100,1
011111110110001,1
011111111000000,1
011111111000100,2
011111111010000,2
011111111011110,1
100000000000000,7
100000000000010,2
100000000000011,2
100000000000100,7
100000000000101,4
100000000001000,2
100000000001100,2
100000000001111,1
100000000010000,10
100000000010001,1
100000000010010,1
100000000010100,3
100000000010111,1
100000000011000,3
100000000011001,1
100000000011011,1
100000000011111,1
100000000100000,3
100000000100001,1
100000000100010,1
100000000100100,2
100000000101000,2
100000000110000,3
100000000110001,1
100000000110100,2
100000000110101,1
100000000111000,1
100000000111001,1
100000000111010,1
100000001000000,4
100000001000001,4
100000001000010,2
100000001000100,5
100000001010000,5
100000001010010,1
100000001010100,4
100000001010110,1
100000001011101,1
100000001100000,3
100000001100100,2
100000001100101,1
100000001100111,1
100000001101010,1
100000001110000,1
100000001110111,1
100000001111000,1
100000010000000,2
100000010000011,1
100000010000100,2
100000010000110,2
100000010000111,1
100000010001000,1
100000010001001,1
100000010001100,1
100000010010100,1
100000010011000,1
100000010011001,1
100000010100000,3
100000010100100,1
100000010110011,1
100000010111010,1
100000011000000,2
100000011001100,1
100000011011100,1
100000011100000,2
100000011100100,1
100000011100110,1
100000011110010,1
100000011110100,1
100000100000000,4
100000100000100,2
100000100000101,1
100000100001100,1
100000100010010,1
100000100011000,1
100000100011010,1
100000100100000,1
100000100100100,1
100000100101101,1
100000100110100,1
100000100111110,1
100000101000000,1
100000101000100,1
100000101001000,1
100000101010000,2
100000101010100,1
100000101010110,1
100000101100100,1
100000101101000,2
100000101110000,1
100000110000000,2
100000110000100,5
100000110001100,1
100000110010100,1
100000110011000,1
100000110100000,2
100000110100100,1
100000110110000,1
100000110110100,1
100000110111000,1
100000110111100,1
100000111000000,3
100000111000110,1
100000111001000,1
100000111100000,1
100000111100100,2
100000111110000,1
100001000000000,3
100001000001100,2
100001000010100,2
100001000100000,2
100001000111000,1
100001000111011,1
100001001010000,1
100001001010001,1
100001001011000,1
100001001100100,1
100001001110000,1
100001010000000,2
100001010000001,1
100001010000010,1
100001010000100,1
100001010010000,1
100001010010110,1
100001010011100,1
100001010111010,1
100001011000000,1
100001011011010,1
100001011100000,1
100001011100001,1
100001011101000,1
100001011101100,1
100001011110000,1
100001100000000,5
100001100000101,1
100001100001110,1
100001101000000,1
100001101001000,2
100001101001001,1
100001101011000,1
100001101100000,1
100001101100110,1
100001101101100,1
100001110000000,2
100001110000010,1
100001110010100,2
100001110100000,1
100001110110011,1
100001110111000,1
100001111000010,1
100001111000100,1
100001111001000,1
100010000000000,5
100010000000100,1
100010000001000,2
100010000001100,1
100010000001110,1
100010000010000,1
100010000010001,1
100010000010010,1
100010000010100,1
100010000010110,1
100010000101000,1
100010000110000,2
100010000110110,1
100010001000000,3
100010001000100,1
100010001010000,1
100010001011000,1
100010001100010,1
100010001101100,1
100010001101111,1
100010001110100,1
100010001110110,1
100010010000000,2
100010010001100,1
100010010010100,1
100010010100010,1
100010010100100,2
100010010111000,1
100010011000000,1
100010011000100,2
100010011001000,1
100010011010000,1
100010011010100,1
100010011011000,2
100010011100000,1
100010011110000,1
100010011110100,1
100010100000001,1
100010100000100,1
100010100001100,1
100010100010000,2
100010100101100,1
100010100111000,1
100010101000000,3
100010101000100,1
100010101001000,2
100010101010000,1
100010101010110,1
100010101011100,1
100010101110100,1
100010110000000,1
100010110000100,1
100010110000101,1
100010110010000,1
100010110010001,1
100010110100100,1
100010111000000,1
100010111000010,1
100010111001000,1
100010111001100,1
100010111101000,1
100010111111000,1
100011000000000,1
100011000000010,1
100011000000100,2
100011000010000,1
100011000100000,1
100011000101000,1
100011000111000,1
100011000111100,1
100011001001000,1
100011001001110,1
100011001100100,1
100011001110000,1
100011010010000,1
100011010011000,1
100011010011100,1
100011010111000,1
100011011000000,1
100011011000100,1
100011011010100,1
100011011100100,1
100011100000000,1
100011100000111,1
100011100001010,1
100011100010000,1
100011100100000,1
100011100100100,1
100011101000000,1
100011101010000,1
100011101110000,1
100011101110001,1
100011110000000,2
100011110001100,1
100011110010000,2
100011110100000,1
100011110100110,1
100011110100111,1
100011110101000,1
100011110101001,1
100011110111100,1
100011111000000,1
100011111000110,1
100011111001110,1
100011111010000,1
100100000000000,8
100100000000001,2
100100000000010,1
100100000000011,1
100100000000100,7
100100000001000,1
100100000001001,1
100100000001010,1
100100000001100,2
100100000010000,2
100100000010001,1
100100000010100,1
100100000010101,1
100100000011000,3
100100000011001,1
100100000100000,1
100100000100100,1
100100000100101,1
100100000100110,1
100100000110000,1
100100000110100,1
100100000111000,1
100100000111100,1
100100001000000,3
100100001000100,2
100100001000110,1
100100001001010,1
100100001001011,1
100100001010000,2
100100001010010,1
100100001010100,1
100100001100000,4
100100001101010,1
100100001110000,1
100100010000000,2
100100010000100,1
100100010000111,1
100100010001000,3
100100010010000,2
100100010011000,1
100100010100000,1
100100010100100,1
100100010101001,1
100100010110100,1
100100011000000,2
100100011000010,1
100100011000100,1
100100011000101,1
100100011001000,1
100100011010000,1
100100011100000,1
100100011100100,1
100100011101100,1
100100100010000,1
100100100010101,1
100100100100100,1
100100100101100,1
100100100110000,1
100100100110110,1
100100101000000,1
100100101000010,1
100100101010000,1
100100101010110,1
100100101100100,1
100100101100101,1
100100101110110,1
100100101111011,1
100100101111101,1
100100110000100,1
100100110000101,1
100100110010011,1
100100110011000,1
100100110110100,1
100100110111000,1
100100111000000,1
100100111000100,1
100100111001000,1
100100111001001,1
100100111010001,1
100100111100000,1
100101000000000,4
100101000001010,1
100101000010100,1
100101000011010,1
100101000100000,2
100101000101000,1
100101000110100,1
100101000111000,2
100101000111001,1
100101001000100,1
100101001010000,1
100101001010100,1
100101001101100,1
100101001110001,1
100101010010111,1
100101010100110,1
100101010110000,1
100101010111001,1
100101011000000,1
100101011100000,1
100101100000000,1
100101100000001,4
100101100000010,1
100101100011011,1
100101100100100,1
100101100110010,1
100101101000000,2
100101101010000,1
100101110000100,1
100101110001000,1
100101110010100,1
100101110100010,1
100101110100100,1
100101111000010,1
100101111001000,1
100101111010000,1
100101111110000,1
100110000000000,4
100110000000010,1
100110000001100,1
100110000010000,1
100110000010010,2
100110000010100,1
100110000010110,1
100110000011000,1
100110000011010,1
100110000100001,1
100110000100100,1
100110000101000,1
100110001000000,1
100110001000100,1
100110001000110,1
100110001001100,1
100110001010000,1
100110001010100,2
100110001011000,1
100110001100010,1
100110001100100,2
100110001101000,1
100110001101100,1
100110001110000,1
100110001110100,1
100110010000000,1
100110010000100,1
100110010010000,4
100110010011010,1
100110010100000,1
100110010100010,1
100110011000000,2
100110011001100,1
100110011100111,1
100110100000000,5
100110100000010,1
100110100000110,1
100110100001000,2
100110100110000,3
100110101001000,2
100110101110000,1
100110110000100,1
100110110000110,1
100110110001000,2
100110110001010,1
100110110010000,1
100110110010100,1
100110111000000,1
100110111000010,1
100110111000100,1
100110111010100,1
100110111110000,1
100111000000000,2
100111000000110,1
100111000001000,2
100111000001001,1
100111000010000,1
100111000010110,1
100111000110000,1
100111001000000,2
100111001010101,1
100111010000100,2
100111010000110,1
100111010000111,1
100111010001000,1
100111010011010,1
100111010100000,1
100111010100010,1
100111010101000,1
100111011001000,1
100111011010000,1
100111011100000,1
100111011100001,1
100111011110000,2
100111100000000,2
100111100000001,1
100111100000100,2
100111100000110,1
100111100010000,1
100111100010100,1
100111101000000,1
100111101011000,1
100111101100000,1
100111101100100,2
100111101101110,1
100111110000000,1
100111110001000,1
100111110001100,1
100111110100100,3
100111110110000,1
100111110111000,1
100111111000000,3
100111111010100,1
100111111110000,2
101000000000000,10
101000000000001,1
101000000000010,1
101000000000011,1
101000000000100,5
101000000001000,2
101000000001100,3
101000000010000,2
101000000010010,1
101000000010011,1
101000000011000,2
101000000011001,1
101000000100000,3
101000000100100,4
101000000100110,1
101000000110000,1
101000000110100,1
101000000110110,1
101000001000000,5
101000001000100,5
101000001001000,2
101000001010000,2
101000001010010,1
101000001010100,1
101000001100000,2
101000001100010,1
101000001100100,2
101000001110000,2
101000001110100,1
101000001111100,1
101000010000100,1
101000010001001,1
101000010001101,1
101000010010000,1
101000011000000,4
101000011000101,1
101000011000110,1
101000011001000,1
101000011001100,1
101000011001101,1
101000011100100,1
101000100000100,1
101000100010100,1
101000100010110,1
101000100011000,1
101000100011100,1
101000100100100,1
101000100110000,1
101000100110010,1
101000101000000,1
101000101000110,1
101000101001000,1
101000101010100,1
101000101100000,2
101000101100100,1
101000101101000,1
101000101110000,1
101000101110100,1
101000101110111,1
101000101111100,1
101000110000000,1
101000110000001,1
101000110000100,2
101000110000101,1
101000111000001,1
101000111000110,1
101000111010000,1
101001000000000,3
101001000000001,2
101001000000100,1
101001000000110,1
101001000001100,1
101001000010000,1
101001000100000,1
101001000111000,1
101001001000000,1
101001001100000,1
101001001100110,1
101001001110000,1
101001010000000,1
101001010000001,1
101001010010100,1
101001010100000,1
101001011100000,1
101001011110100,1
101001100000000,1
101001100000010,1
101001100000100,2
101001100011110,1
101001101000100,1
101001101100100,1
101001110000001,1
101001110000100,1
101001110000101,1
101001110010000,1
101001110110010,1
101001111000100,1
101001111010001,1
101001111010100,2
101010000000000,1
101010000000110,1
101010000001100,1
101010000011100,1
101010000110000,1
101010000110100,1
101010001000000,2
101010001000100,1
101010001000110,1
101010001001010,1
101010001010100,1
101010001010101,1
101010001110000,1
101010010000001,1
101010010000100,1
101010010001010,1
101010010010000,2
101010010010010,2
101010010100000,1
101010010101000,1
101010010111000,1
101010011000100,1
101010011011010,1
101010011101000,1
101010011101100,1
101010100000000,2
101010100100000,2
101010101010000,1
101010101010011,1
101010101011100,1
101010101100000,1
101010101101100,1
101010110000000,1
101010110000010,1
101010110000100,1
101010110010101,1
101010110101000,1
101010110110000,1
101010111000100,1
101010111100001,2
101011000000000,1
101011000000001,1
101011000000010,1
101011000000011,1
101011000000100,2
101011000001000,1
101011000001001,1
101011000010000,2
101011000011001,1
101011000100100,1
101011000101000,1
101011000110100,1
101011000111000,2
101011001000000,2
101011001000100,1
101011001010000,1
101011001010110,1
101011010000000,1
101011010010000,1
101011010110000,1
101011011000100,2
101011011011100,1
101011100000000,4
101011100000001,2
101011100010000,1
101011100010010,1
101011100011000,1
101011100011100,1
101011100111001,1
101011101001000,1
101011101010000,1
101011101011100,1
101011101100010,1
101011110000100,1
101011110001001,1
101011110010000,2
101011110010110,1
101011110100100,1
101011111000000,1
101011111001000,3
101011111100000,1
101011111101000,2
101011111111010,1
101100000000000,5
101100000000001,1
101100000000100,1
101100000000101,1
101100000000110,1
101100000001000,1
101100000001110,1
101100000010000,3
101100000010001,1
101100000010010,1
101100000010100,2
101100000010101,1
101100000011010,1
101100000011100,1
101100000100000,1
101100000100100,3
101100000101100,1
101100000110000,2
101100000111100,1
101100001000000,6
101100001000100,2
101100001010000,4
101100001010010,1
101100001011000,1
101100001011100,1
101100001100000,1
101100001100001,1
101100001100010,1
101100001101000,2
101100001101100,1
101100001111100,1
101100010000000,1
101100010000100,1
101100010001000,2
101100010010011,1
101100010010100,1
101100010101000,1
101100010101100,1
101100010111100,1
101100011000000,1
101100011000100,1
101100011100001,1
101100011110100,1
101100100000000,1
101100100000001,1
101100100000100,2
101100100001010,1
101100100010100,1
101100100110000,1
101100101000100,1
101100101000110,1
101100101001101,1
101100101010100,1
101100101110100,1
101100101111000,1
101100110000000,1
101100110100100,1
101100110111000,1
101100111000000,1
101100111000100,2
101100111010100,1
101100111100001,1
101100111110001,1
101100111111000,1
101101000000000,2
101101000001000,3
101101000010000,2
101101000100000,1
101101000110000,1
101101000110100,1
101101001000010,1
101101001011000,1
101101001110100,1
101101010000000,1
101101010000100,2
101101010001010,1
101101010010100,1
101101010010111,1
101101010110000,1
101101011000100,1
101101100000000,2
101101100000010,1
101101100000110,1
101101100001101,1
101101100010000,2
101101100011000,2
101101100100000,1
101101101000100,1
101101101000110,1
101101101010010,1
101101101010100,1
101101110000000,2
101101110010001,1
101101110010100,1
101101110101100,1
101101111101000,1
101101111110000,1
101110000000000,6
101110000000001,1
101110000000010,1
101110000000101,1
101110000000110,1
101110000001000,1
101110000001100,1
101110000010000,1
101110000011000,2
101110000100000,3
101110000100001,1
101110000100100,1
101110000101000,1
101110000110000,1
101110000110100,1
101110000111000,2
101110000111001,1
101110001000000,3
101110001000010,2
101110001001000,1
101110001010000,1
101110001111100,1
101110010000000,3
101110010000001,1
101110010000010,1
101110010000100,1
101110010000110,1
101110010010000,2
101110010011000,3
101110010100001,2
101110010101010,1
101110010110101,1
101110011000100,1
101110011010110,1
101110011010111,1
101110011110000,4
101110011110110,1
101110011111000,1
101110100000000,1
101110100000100,1
101110100010000,1
101110100101000,1
101110101000000,1
101110101000110,1
101110101100000,2
101110101101000,1
101110101110000,1
101110110001100,2
101110110010000,1
101110110010010,1
101110110110010,1
101110110111000,1
101110110111010,1
101110111000000,1
101110111000100,1
101110111101000,1
101110111111101,1
101111000000000,1
101111000000101,1
101111000000110,2
101111000001110,1
101111000010000,1
101111000010001,1
101111000011000,1
101111000100000,1
101111000100100,1
101111000110110,1
101111000111010,1
101111001000000,1
101111001010000,1
101111001100000,1
101111001100100,1
101111010000000,2
101111010000001,1
101111010001000,1
101111010010100,1
101111010101100,1
101111100000000,4
101111100000100,1
101111100000101,1
101111100001000,2
101111100110000,1
101111101000000,2
101111101011000,1
101111101100000,1
101111101110000,1
101111110000000,1
101111110001000,1
101111110010110,2
101111110101000,1
101111110111010,1
101111111000000,1
101111111000010,1
101111111000100,1
101111111110000,1
110000000000000,28
110000000000001,5
110000000000010,5
110000000000100,12
110000000000101,1
110000000000110,1
110000000001000,10
110000000001010,1
110000000001110,1
110000000010000,15
110000000010001,1
110000000010010,2
110000000010100,4
110000000010110,1
110000000011000,4
110000000011100,4
110000000100000,8
110000000100001,1
110000000100100,7
110000000101000,2
110000000101100,2
110000000110000,6
110000000110001,3
110000000110010,1
110000000110100,5
110000000111000,2
110000000111001,1
110000000111111,1
110000001000000,14
110000001000001,4
110000001000010,2
110000001000011,1
110000001000100,7
110000001001000,2
110000001001011,1
110000001001100,2
110000001010000,3
110000001010001,2
110000001010010,3
110000001010100,2
110000001010110,1
110000001011000,3
110000001011001,3
110000001011100,2
110000001011110,1
110000001100000,2
110000001100001,1
110000001100010,1
110000001100100,2
110000001100101,1
110000001101000,3
110000001101010,2
110000001110000,1
110000001110100,1
110000001110110,1
110000001111100,1
110000001111110,1
110000010000000,12
110000010000001,2
110000010000100,5
110000010001010,1
110000010001011,1
110000010010000,3
110000010010001,1
110000010010100,2
110000010011000,2
110000010100000,1
110000010100010,1
110000010100100,1
110000010100101,1
110000010101000,1
110000010110100,3
110000010111000,1
110000010111011,1
110000011000000,4
110000011000010,1
110000011000100,1
110000011000110,1
110000011010000,1
110000011010011,1
110000011010110,1
110000011011000,1
110000011100000,2
110000011100100,2
110000011100110,1
110000011101000,3
110000011110000,1
110000011110010,1
110000011111100,1
110000100000000,2
110000100000001,1
110000100000110,1
110000100001000,2
110000100001100,1
110000100010000,3
110000100010010,1
110000100011100,1
110000100100001,1
110000100100010,1
110000100100100,1
110000100101000,2
110000100101100,1
110000100110000,2
110000100110100,1
110000100111000,1
110000101000000,3
110000101000100,3
110000101000110,1
110000101001000,1
110000101010000,1
110000101010110,1
110000101100100,2
110000101100110,1
110000101110010,1
110000110000000,2
110000110000011,1
110000110000100,2
110000110001000,3
110000110001001,1
110000110001100,1
110000110001111,1
110000110010000,5
110000110010011,1
110000110011000,1
110000110011100,1
110000110100000,2
110000110110000,3
110000110111000,1
110000111000000,3
110000111000001,1
110000111000011,1
110000111001000,1
110000111001001,1
110000111001010,1
110000111001100,1
110000111011000,1
110000111100000,1
110000111100010,1
110000111100100,1
110000111100110,1
110000111110111,1
110000111111100,1
110001000000000,9
110001000000001,2
110001000000010,1
110001000000100,2
110001000000101,2
110001000000110,1
110001000001000,4
110001000010000,1
110001000010010,1
110001000011000,2
110001000011010,1
110001000100000,2
110001000100001,1
110001000100010,1
110001000100100,1
110001000111000,1
110001001000000,1
110001001000100,2
110001001001000,2
110001001010000,1
110001001010001,1
110001001010010,1
110001001010100,2
110001001011001,1
110001001100000,3
110001001100110,1
110001001101000,2
110001001110001,1
110001001110010,1
110001001110100,1
110001010000000,2
110001010000100,3
110001010001000,2
110001010010001,1
110001010011000,1
110001010100000,2
110001010100001,1
110001010100010,1
110001010110000,2
110001010110010,1
110001010111000,1
110001011000000,3
110001011000100,3
110001011000101,1
110001011001100,1
110001011010000,2
110001011100001,1
110001100000000,4
110001100001000,1
110001100010000,2
110001100010001,1
110001100100100,1
110001100101100,1
110001100111000,1
110001101000000,3
110001101001000,1
110001101001010,1
110001101001100,1
110001101010000,3
110001101010100,2
110001101011000,1
110001101100000,2
110001101100001,1
110001101100100,1
110001101101001,1
110001101101100,2
110001101110000,2
110001110000000,2
110001110000001,1
110001110000100,2
110001110000110,1
110001110001010,1
110001110001100,2
110001110100100,1
110001110110100,1
110001111000000,4
110001111000010,1
110001111000100,1
110001111001100,1
110001111100000,1
110001111100101,2
110001111101100,1
110010000000000,13
110010000000001,1
110010000000010,1
110010000000100,5
110010000000110,2
110010000010000,2
110010000010001,1
110010000010100,1
110010000010110,1
110010000100000,3
110010000100010,1
110010000100100,1
110010000101001,1
110010000101010,1
110010000101100,2
110010000101110,2
110010000110000,2
110010000111100,1
110010001000000,8
110010001000001,1
110010001000010,2
110010001000100,1
110010001000101,2
110010001001000,3
110010001001110,1
110010001010000,2
110010001010010,1
110010001011000,1
110010001011001,1
110010001100000,1
110010001100010,1
110010001100101,1
110010001100110,1
110010001110100,1
110010010000000,5
110010010000010,2
110010010000100,2
110010010010100,1
110010010011000,1
110010010100000,1
110010010100100,1
110010010101000,1
110010010110001,1
110010010111000,2
110010011000000,2
110010011000001,2
110010011000010,1
110010011000100,1
110010011001001,1
110010011100000,1
110010011100100,1
110010011110000,2
110010011110010,1
110010100000000,8
110010100000001,1
110010100000100,4
110010100000101,1
110010100001100,2
110010100010000,1
110010100010010,1
110010100010100,1
110010100011000,1
110010100011011,1
110010100100000,3
110010100100101,1
110010100110101,1
110010100111000,1
110010100111100,1
110010101000000,1
110010101000100,1
110010101001000,1
110010101001100,1
110010101010000,2
110010101010100,1
110010101100100,1
110010101111101,1
110010110000000,1
110010110000100,1
110010110000110,1
110010110010000,3
110010110010101,1
110010110100000,1
110010110100011,1
110010110101100,1
110010110110100,1
110010110111100,1
110010111000000,2
110010111000001,1
110010111010000,1
110010111010101,1
110010111011000,1
110010111100100,2
110010111110001,1
110010111110010,1
110010111110100,1
110010111111001,1
110010111111010,1
110011000000000,6
110011000000001,1
110011000000010,1
110011000000100,2
110011000010000,1
110011000011001,1
110011000101000,1
110011000110000,1
110011000110110,1
110011000111000,1
110011000111110,1
110011001000000,2
110011001000100,2
110011001001000,1
110011001001100,1
110011001010000,1
110011001010110,1
110011001011000,1
110011001100000,1
110011001100100,1
110011001101011,1
110011001110111,1
110011010000000,5
110011010000100,2
110011010001000,1
110011010001100,1
110011010010000,1
110011010100100,1
110011010101100,1
110011010110101,1
110011011000000,3
110011011000001,2
110011011001000,1
110011011001010,1
110011011010000,1
110011011010110,1
110011011100000,3
110011011110000,1
110011011110010,1
110011011110100,1
110011100000000,3
110011100000001,1
110011100000100,1
110011100000101,2
110011100001000,1
110011100010000,1
110011100010001,1
110011100011000,1
110011100100100,1
110011100100110,1
110011100101010,1
110011100110000,2
110011100110100,1
110011100110101,1
110011100111010,1
110011101000000,2
110011101000100,1
110011101001000,1
110011101001100,1
110011101010000,2
110011101010010,1
110011110000000,4
110011110000001,1
110011110000100,2
110011110000101,1
110011110000110,1
110011110001000,2
110011110010001,1
110011110010100,1
110011110010110,1
110011110100000,2
110011110101000,1
110011110110100,1
110011110111110,1
110011111000001,1
110011111000100,1
110011111010100,1
110011111100000,1
110011111100010,1
110011111101010,1
110011111110000,1
110100000000000,23
110100000000010,2
110100000000011,1
110100000000100,8
110100000000101,1
110100000000110,2
110100000000111,1
110100000001000,5
110100000001001,1
110100000001011,1
110100000001100,3
110100000001101,1
110100000001110,1
110100000010000,9
110100000010010,2
110100000010100,2
110100000011000,3
110100000011100,2
110100000100000,7
110100000100010,1
110100000100100,6
110100000100110,2
110100000101000,1
110100000101010,1
110100000110000,1
110100000110001,1
110100000110100,3
110100000111100,1
110100001000000,7
110100001000010,2
110100001000100,8
110100001000101,1
110100001001000,3
110100001001001,1
110100001001100,3
110100001010000,6
110100001010010,1
110100001010100,4
110100001010111,1
110100001011000,1
110100001100001,1
110100001100010,2
110100001100100,1
